marca,modelo,ano_modelo,ano_fabr,quilometragem,cor,estado,cambio,motor,tipo_combustivel,preco
TOYOTA,HILUX,2017.0,2016,96574.0,Branco,GO,AUTOMÁTICO,2.7,FLEX,148900.0
TOYOTA,COROLLA,2023.0,2023,0.0,Branco,SP,SHIFT,2.0,FLEX,151790.0
TOYOTA,HILUX SW4,2020.0,2019,81000.0,Prata,SP,AUTOMÁTICO,2.8,DIESEL,284990.0
TOYOTA,COROLLA CROSS,2023.0,2023,0.0,Cinza,SP,CVT,1.8,FLEX,199900.0
TOYOTA,COROLLA,2020.0,2019,28930.0,Branco,SP,CVT,1.8,FLEX,189900.0
TOYOTA,YARIS,2021.0,2020,26852.0,Prata,SP,MULTIDRIVE,1.5,FLEX,98990.0
TOYOTA,COROLLA,2009.0,2008,144500.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,52900.0
TOYOTA,HILUX,2023.0,2023,0.0,Cinza,SP,AUTOMÁTICO,2.8,DIESEL,316890.0
TOYOTA,COROLLA,2016.0,2016,71237.0,Preto,RJ,AUTOMÁTICO,2.0,FLEX,95990.0
TOYOTA,YARIS,2019.0,2018,81000.0,Preto,RJ,MULTIDRIVE,1.3,FLEX,71990.0
TOYOTA,HILUX,2021.0,2020,63263.0,Preto,PR,AUTOMÁTICO,2.8,DIESEL,249900.0
TOYOTA,COROLLA,2023.0,2022,6000.0,Preto,SC,SHIFT,2.0,FLEX,172900.0
TOYOTA,HILUX,2023.0,2023,0.0,Indefinida,SP,AUTOMÁTICO,2.8,DIESEL,274800.0
TOYOTA,HILUX,2017.0,2017,104000.0,Preto,SP,AUTOMÁTICO,2.8,DIESEL,219900.0
TOYOTA,COROLLA,2023.0,2022,8134.0,Branco,SP,CVT,1.8,FLEX,171900.0
TOYOTA,PRIUS,2017.0,2017,77694.0,Preto,SP,AUTOMÁTICO,1.8,HÍBRIDO,101990.0
TOYOTA,HILUX,2015.0,2014,244000.0,Preto,SC,AUTOMÁTICO,3.0,DIESEL,159990.0
TOYOTA,RAV4,2020.0,2019,39184.0,Prata,SE,CVT,2.5,nan,225000.0
TOYOTA,HILUX,2021.0,2020,61977.0,Indefinida,SC,AUTOMÁTICO,2.8,DIESEL,269900.0
TOYOTA,RAV4,2023.0,2022,0.0,Indefinida,SP,CVT,2.5,nan,329300.0
TOYOTA,HILUX SW4,2019.0,2018,48576.0,Branco,SE,AUTOMÁTICO,2.8,DIESEL,285000.0
TOYOTA,HILUX,2021.0,2020,58000.0,Preto,MG,AUTOMÁTICO,2.8,DIESEL,279900.0
TOYOTA,COROLLA CROSS,2024.0,2023,0.0,Preto,SP,CVT,1.8,FLEX,299790.0
TOYOTA,HILUX SW4,2023.0,2023,0.0,Prata,SP,AUTOMÁTICO,2.8,DIESEL,423890.0
TOYOTA,COROLLA,2019.0,2018,86000.0,Preto,SP,AUTOMÁTICO,1.8,FLEX,98900.0
TOYOTA,COROLLA,2016.0,2016,103000.0,Prata,MG,AUTOMÁTICO,2.0,FLEX,86900.0
TOYOTA,HILUX,2011.0,2010,250696.0,Prata,SP,AUTOMÁTICO,3.0,DIESEL,125900.0
TOYOTA,HILUX,2019.0,2019,60400.0,Prata,SP,AUTOMÁTICO,2.8,DIESEL,225990.0
TOYOTA,HILUX SW4,2022.0,2022,11900.0,Branco,ES,AUTOMÁTICO,2.8,DIESEL,359990.0
TOYOTA,ETIOS,2016.0,2016,98000.0,Prata,MA,MANUAL,1.5,FLEX,46000.0
TOYOTA,HILUX SW4,2023.0,2023,0.0,Branco,SP,AUTOMÁTICO,2.8,DIESEL,429900.0
TOYOTA,ETIOS,2013.0,2013,133157.0,Branco,SP,MANUAL,1.3,FLEX,38900.0
TOYOTA,HILUX SW4,2017.0,2017,75500.0,Prata,MG,AUTOMÁTICO,2.8,DIESEL,275000.0
TOYOTA,RAV4,2015.0,2015,140000.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,102900.0
TOYOTA,COROLLA,2022.0,2021,6694.0,Branco,SP,SHIFT,2.0,FLEX,135400.0
TOYOTA,COROLLA,2021.0,2020,32770.0,Prata,MG,SHIFT,2.0,FLEX,131990.0
TOYOTA,COROLLA,2018.0,2017,83000.0,Preto,SP,AUTOMÁTICO,1.8,FLEX,89900.0
TOYOTA,COROLLA,2023.0,2022,7670.0,Cinza,SP,SHIFT,2.0,FLEX,142990.0
TOYOTA,COROLLA,2020.0,2019,34301.0,Cinza,SP,CVT,1.8,FLEX,158990.0
TOYOTA,HILUX SW4,2022.0,2022,0.0,Indefinida,SP,AUTOMÁTICO,2.8,DIESEL,438890.0
TOYOTA,HILUX,2017.0,2016,100.0,Branco,RJ,AUTOMÁTICO,2.7,FLEX,151899.0
TOYOTA,COROLLA,2019.0,2019,83246.0,Branco,MT,AUTOMÁTICO,1.8,FLEX,105990.0
TOYOTA,YARIS,2019.0,2018,68000.0,Preto,RJ,MULTIDRIVE,1.5,FLEX,85900.0
TOYOTA,HILUX,2023.0,2023,0.0,Prata,SP,AUTOMÁTICO,2.8,DIESEL,306900.0
TOYOTA,COROLLA,2015.0,2014,106535.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,84900.0
TOYOTA,HILUX SW4,2019.0,2019,65301.0,Branco,PR,AUTOMÁTICO,2.8,DIESEL,299899.0
TOYOTA,ETIOS,2019.0,2018,63000.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,64990.0
TOYOTA,HILUX,2023.0,2023,0.0,Vermelho,SP,AUTOMÁTICO,2.8,DIESEL,374800.0
TOYOTA,COROLLA,2022.0,2021,38000.0,Preto,MG,SHIFT,2.0,FLEX,131990.0
TOYOTA,COROLLA,2023.0,2023,0.0,Branco,SP,SHIFT,2.0,FLEX,146790.0
TOYOTA,HILUX,2019.0,2018,88000.0,Vermelho,SP,AUTOMÁTICO,2.8,DIESEL,214990.0
TOYOTA,HILUX SW4,2020.0,2020,20002.0,Branco,SP,AUTOMÁTICO,2.8,DIESEL,346990.0
TOYOTA,HILUX,2017.0,2016,90743.0,Amarelo,CE,AUTOMÁTICO,2.8,DIESEL,215900.0
TOYOTA,HILUX,2021.0,2020,42000.0,Preto,SC,AUTOMÁTICO,2.8,DIESEL,289990.0
TOYOTA,HILUX SW4,2022.0,2022,0.0,Indefinida,SP,AUTOMÁTICO,2.8,DIESEL,464690.0
TOYOTA,COROLLA,2019.0,2018,68551.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,110900.0
TOYOTA,COROLLA,2022.0,2021,44000.0,Preto,SP,SHIFT,2.0,FLEX,136990.0
TOYOTA,COROLLA,2021.0,2020,49172.0,Branco,RJ,CVT,1.8,FLEX,150999.98
TOYOTA,COROLLA CROSS,2023.0,2023,0.0,Preto,SP,CVT,1.8,FLEX,201900.0
TOYOTA,YARIS,2021.0,2021,49000.0,Branco,SP,MULTIDRIVE,1.5,FLEX,86890.0
TOYOTA,HILUX SW4,2015.0,2014,204000.0,Branco,PI,AUTOMÁTICO,3.0,DIESEL,174990.0
TOYOTA,COROLLA,2020.0,2019,38000.0,Cinza,RS,CVT,1.8,FLEX,149900.0
TOYOTA,HILUX SW4,2017.0,2016,96000.0,Marrom,GO,AUTOMÁTICO,2.8,DIESEL,249800.0
TOYOTA,COROLLA,2022.0,2021,26219.0,Branco,GO,CVT,1.8,FLEX,164900.0
TOYOTA,COROLLA,2019.0,2018,160000.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,110777.0
TOYOTA,RAV4,2015.0,2014,49513.0,Prata,SP,AUTOMÁTICO,2.0,GASOLINA,105900.0
TOYOTA,HILUX SW4,2019.0,2018,117000.0,Branco,SP,AUTOMÁTICO,2.8,DIESEL,289900.0
TOYOTA,HILUX SW4,2008.0,2008,264163.0,Bege,DF,AUTOMÁTICO,3.0,DIESEL,104990.0
TOYOTA,HILUX SW4,2023.0,2023,0.0,Indefinida,SP,AUTOMÁTICO,2.8,DIESEL,417900.0
TOYOTA,ETIOS,2015.0,2014,105000.0,Prata,SP,MANUAL,1.3,FLEX,43500.0
TOYOTA,COROLLA,2015.0,2014,129000.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,84700.0
TOYOTA,COROLLA,2018.0,2017,83500.0,Cinza,SP,AUTOMÁTICO,1.8,FLEX,89500.0
TOYOTA,HILUX SW4,2023.0,2023,0.0,Indefinida,SP,AUTOMÁTICO,2.8,DIESEL,417900.0
TOYOTA,HILUX,2023.0,2023,0.0,Indefinida,SP,AUTOMÁTICO,2.8,DIESEL,297500.0
TOYOTA,COROLLA,2021.0,2020,5000.0,Branco,MG,CVT,1.8,FLEX,159900.0
TOYOTA,HILUX,2018.0,2018,129000.0,Branco,MG,AUTOMÁTICO,2.8,DIESEL,199900.0
TOYOTA,COROLLA CROSS,2023.0,2022,12000.0,Branco,MG,CVT,1.8,FLEX,193900.0
TOYOTA,PRIUS,2018.0,2018,110000.0,Preto,SP,AUTOMÁTICO,1.8,HÍBRIDO,94980.0
TOYOTA,COROLLA CROSS,2022.0,2021,32153.0,Preto,DF,CVT,1.8,FLEX,183990.0
TOYOTA,COROLLA,2019.0,2018,75000.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,109890.0
TOYOTA,HILUX,2018.0,2018,86714.0,Vermelho,SC,AUTOMÁTICO,2.8,DIESEL,219900.0
TOYOTA,COROLLA CROSS,2023.0,2023,26056.0,Branco,SP,CVT,1.8,FLEX,189900.0
TOYOTA,COROLLA,2021.0,2021,0.0,Vermelho,MA,SHIFT,2.0,FLEX,160000.0
TOYOTA,YARIS,2022.0,2022,24417.0,Branco,RJ,MULTIDRIVE,1.5,FLEX,93500.0
TOYOTA,COROLLA CROSS,2022.0,2021,20042.0,Prata,RJ,CVT,1.8,FLEX,189800.0
TOYOTA,COROLLA,2017.0,2017,117013.0,Preto,SP,AUTOMÁTICO,1.8,FLEX,83900.0
TOYOTA,RAV4,2015.0,2014,110326.0,Prata,SP,AUTOMÁTICO,2.5,GASOLINA,107990.0
TOYOTA,HILUX,2017.0,2016,72000.0,Preto,SP,AUTOMÁTICO,2.8,DIESEL,204890.0
TOYOTA,HILUX,2012.0,2011,232000.0,Prata,SC,AUTOMÁTICO,3.0,DIESEL,142900.0
TOYOTA,HILUX,2022.0,2022,0.0,Branco,DF,AUTOMÁTICO,2.8,DIESEL,325900.0
TOYOTA,HILUX,2020.0,2020,66500.0,Preto,SP,AUTOMÁTICO,2.8,DIESEL,235899.0
TOYOTA,COROLLA CROSS,2024.0,2023,0.0,Azul,SP,CVT,1.8,FLEX,206990.0
TOYOTA,COROLLA CROSS,2023.0,2023,0.0,Indefinida,SP,SHIFT,2.0,FLEX,168850.0
TOYOTA,COROLLA,2023.0,2022,1200.0,Branco,SP,CVT,1.8,FLEX,186990.0
TOYOTA,HILUX,2015.0,2014,194000.0,Branco,RS,AUTOMÁTICO,3.0,DIESEL,172900.0
TOYOTA,HILUX SW4,2022.0,2021,23000.0,Branco,MG,AUTOMÁTICO,2.8,DIESEL,390000.0
TOYOTA,HILUX,2022.0,2022,0.0,Prata,SP,AUTOMÁTICO,2.8,DIESEL,291000.0
TOYOTA,COROLLA,2019.0,2018,66500.0,Preto,MG,AUTOMÁTICO,2.0,FLEX,111700.0
TOYOTA,PRIUS,2018.0,2018,82307.0,Branco,SC,AUTOMÁTICO,1.8,HÍBRIDO,109900.0
TOYOTA,HILUX,2019.0,2018,81000.0,Preto,SP,AUTOMÁTICO,2.8,DIESEL,229900.0
TOYOTA,COROLLA,2017.0,2016,92811.0,Cinza,PR,AUTOMÁTICO,1.8,FLEX,84899.0
TOYOTA,HILUX,2020.0,2019,110438.0,Cinza,SP,AUTOMÁTICO,2.8,DIESEL,229990.0
TOYOTA,HILUX SW4,2023.0,2023,0.0,Branco,SP,AUTOMÁTICO,2.8,DIESEL,359900.0
TOYOTA,ETIOS,2020.0,2019,69000.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,69990.0
TOYOTA,HILUX SW4,2015.0,2015,174400.0,Branco,SC,AUTOMÁTICO,2.7,FLEX,125000.0
TOYOTA,COROLLA CROSS,2024.0,2023,0.0,Branco,SP,SHIFT,2.0,FLEX,172990.0
TOYOTA,COROLLA,2013.0,2012,154734.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,64990.0
TOYOTA,HILUX,2014.0,2014,181972.0,Preto,SC,AUTOMÁTICO,3.0,DIESEL,159900.0
TOYOTA,COROLLA,2018.0,2017,94315.0,Prata,PR,AUTOMÁTICO,2.0,FLEX,102990.0
TOYOTA,COROLLA,2016.0,2015,89525.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,80990.0
TOYOTA,HILUX,2018.0,2018,123000.0,Branco,SC,AUTOMÁTICO,2.8,DIESEL,209900.0
TOYOTA,YARIS,2020.0,2019,62975.0,Preto,DF,MULTIDRIVE,1.5,FLEX,84000.0
TOYOTA,COROLLA,2021.0,2020,23970.0,Prata,SP,SHIFT,2.0,FLEX,128500.0
TOYOTA,HILUX,2020.0,2020,64762.0,Branco,SC,AUTOMÁTICO,2.8,DIESEL,224990.0
TOYOTA,COROLLA CROSS,2023.0,2022,13029.0,Preto,SP,SHIFT,2.0,FLEX,155600.0
TOYOTA,HILUX,2015.0,2015,71876.0,Prata,SP,AUTOMÁTICO,2.7,FLEX,121900.0
TOYOTA,COROLLA,2015.0,2015,128000.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,84890.0
TOYOTA,HILUX,2021.0,2021,44984.0,Indefinida,SC,AUTOMÁTICO,2.8,DIESEL,251900.0
TOYOTA,COROLLA,2019.0,2019,48883.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,114900.0
TOYOTA,COROLLA,2017.0,2016,42000.0,Cinza,CE,AUTOMÁTICO,2.0,FLEX,98900.0
TOYOTA,COROLLA CROSS,2024.0,2023,0.0,Branco,SP,SHIFT,2.0,FLEX,159900.0
TOYOTA,ETIOS,2013.0,2013,130000.0,Cinza,SP,MANUAL,1.3,FLEX,45900.0
MITSUBISHI,OUTLANDER,2020.0,2019,43264.0,Azul,SP,AUTOMÁTICO,3.0,GASOLINA,188000.0
MITSUBISHI,L200 TRITON,2023.0,2022,12098.0,Branco,ES,AUTOMÁTICO,2.4,DIESEL,189080.0
MITSUBISHI,L200 TRITON,2022.0,2021,22352.0,Preto,TO,AUTOMÁTICO,2.4,DIESEL,189990.0
MITSUBISHI,ECLIPSE CROSS,2022.0,2021,34236.0,Cinza,PR,CVT,1.5,GASOLINA,162900.0
MITSUBISHI,PAJERO FULL,2020.0,2019,35000.0,Prata,PR,AUTOMÁTICO,3.2,DIESEL,349900.0
MITSUBISHI,OUTLANDER SPORT,2022.0,2021,11500.0,Cinza,SP,AUTOMÁTICO,2.0,FLEX,147900.0
MITSUBISHI,ECLIPSE,1995.0,1995,16061.0,Preto,SP,MANUAL,2.0,GASOLINA,170000.0
MITSUBISHI,PAJERO SPORT,2021.0,2021,21500.0,Marrom,SC,AUTOMÁTICO,2.4,DIESEL,340800.0
MITSUBISHI,OUTLANDER,2019.0,2018,56296.0,Cinza,SP,AUTOMÁTICO,2.0,GASOLINA,149900.0
MITSUBISHI,PAJERO TR4,2011.0,2010,151879.0,Prata,SP,MANUAL,2.0,FLEX,54900.0
MITSUBISHI,OUTLANDER SPORT,2021.0,2020,14000.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,132000.0
MITSUBISHI,L200 TRITON,2022.0,2021,13500.0,Marrom,SC,AUTOMÁTICO,2.4,DIESEL,266800.0
MITSUBISHI,PAJERO,1994.0,1994,222222.0,Azul,SP,AUTOMÁTICO,3.0,GASOLINA,47900.0
MITSUBISHI,PAJERO TR4,2013.0,2012,83573.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,56990.0
MITSUBISHI,ECLIPSE CROSS,2023.0,2022,8900.0,Prata,SP,CVT,1.5,GASOLINA,205900.0
MITSUBISHI,OUTLANDER,2016.0,2015,88503.0,Branco,SP,AUTOMÁTICO,2.0,GASOLINA,95000.0
MITSUBISHI,L200 TRITON,2012.0,2012,160000.0,Prata,SP,AUTOMÁTICO,3.5,GASOLINA,84900.0
MITSUBISHI,PAJERO DAKAR,2016.0,2015,107362.0,Prata,PR,AUTOMÁTICO,3.2,DIESEL,154900.0
MITSUBISHI,PAJERO SPORT,2022.0,2021,37503.0,Marrom,PR,AUTOMÁTICO,2.4,DIESEL,314500.0
MITSUBISHI,PAJERO FULL,2007.0,2006,237000.0,Preto,SC,AUTOMÁTICO,3.2,DIESEL,60000.0
MITSUBISHI,PAJERO DAKAR,2016.0,2015,88000.0,Cinza,SP,AUTOMÁTICO,3.2,DIESEL,174900.0
MITSUBISHI,OUTLANDER,2019.0,2018,59708.0,Marrom,SP,AUTOMÁTICO,3.0,GASOLINA,173990.0
MITSUBISHI,L200 TRITON,2022.0,2022,57000.0,Preto,SC,AUTOMÁTICO,2.4,DIESEL,260800.0
MITSUBISHI,ECLIPSE CROSS,2023.0,2022,11000.0,Preto,SP,CVT,1.5,GASOLINA,199990.0
MITSUBISHI,ECLIPSE CROSS,2020.0,2019,45750.0,Prata,SC,CVT,1.5,GASOLINA,157900.0
MITSUBISHI,L200 TRITON,2017.0,2016,169900.0,Branco,SP,AUTOMÁTICO,2.4,DIESEL,152900.0
MITSUBISHI,LANCER,2017.0,2016,80000.0,Preto,SC,MANUAL,2.0,GASOLINA,66900.0
MITSUBISHI,L200 TRITON,2022.0,2022,21500.0,Prata,SC,AUTOMÁTICO,2.4,DIESEL,266800.0
MITSUBISHI,L200 TRITON,2016.0,2015,99000.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,149900.0
MITSUBISHI,PAJERO DAKAR,2015.0,2014,152447.0,Prata,RJ,AUTOMÁTICO,3.2,DIESEL,148999.0
MITSUBISHI,OUTLANDER,2022.0,2022,6000.0,Azul,SC,AUTOMÁTICO,2.2,DIESEL,279900.0
MITSUBISHI,PAJERO DAKAR,2015.0,2014,102700.0,Preto,SP,AUTOMÁTICO,3.2,DIESEL,158900.0
MITSUBISHI,ASX,2018.0,2017,77000.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,94990.0
MITSUBISHI,L200 TRITON,2022.0,2021,5800.0,Preto,MG,AUTOMÁTICO,2.4,DIESEL,266000.0
MITSUBISHI,L200 TRITON,2023.0,2022,1580.0,Prata,SC,AUTOMÁTICO,2.4,DIESEL,293900.0
MITSUBISHI,L200 TRITON,2013.0,2012,106265.0,Branco,SP,AUTOMÁTICO,3.5,FLEX,127900.0
MITSUBISHI,L200 TRITON,2013.0,2012,106265.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,127900.0
MITSUBISHI,OUTLANDER,2016.0,2015,91900.0,Cinza,SP,AUTOMÁTICO,2.2,DIESEL,159990.0
MITSUBISHI,ASX,2018.0,2018,73000.0,Cinza,SP,AUTOMÁTICO,2.0,FLEX,93990.0
MITSUBISHI,ECLIPSE CROSS,2020.0,2019,53634.0,Cinza,SP,CVT,1.5,GASOLINA,138900.0
MITSUBISHI,ASX,2015.0,2014,62000.0,Verde,RS,AUTOMÁTICO,2.0,GASOLINA,78000.0
MITSUBISHI,ECLIPSE CROSS,2020.0,2020,45000.0,Branco,SP,CVT,1.5,GASOLINA,119900.0
MITSUBISHI,PAJERO FULL,2019.0,2018,34200.0,Branco,SP,AUTOMÁTICO,3.8,GASOLINA,237500.0
MITSUBISHI,OUTLANDER SPORT,2021.0,2020,37120.0,Branco,SC,AUTOMÁTICO,2.0,FLEX,155900.0
MITSUBISHI,PAJERO DAKAR,2011.0,2010,244000.0,Prata,SP,AUTOMÁTICO,3.2,DIESEL,95900.0
MITSUBISHI,L200 TRITON,2014.0,2014,80311.0,Preto,RJ,AUTOMÁTICO,3.5,FLEX,93900.0
MITSUBISHI,OUTLANDER,2019.0,2018,51000.0,Preto,SP,AUTOMÁTICO,2.2,DIESEL,198888.88
MITSUBISHI,L200 TRITON,2023.0,2022,15270.0,Preto,GO,AUTOMÁTICO,2.4,DIESEL,278000.0
MITSUBISHI,L200 TRITON,2023.0,2022,3800.0,Branco,SC,AUTOMÁTICO,2.4,DIESEL,292900.0
MITSUBISHI,OUTLANDER,2019.0,2018,47845.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,148890.0
MITSUBISHI,PAJERO FULL,2021.0,2020,33000.0,Branco,PR,AUTOMÁTICO,3.2,DIESEL,420000.0
MITSUBISHI,L200 TRITON,2022.0,2021,60821.0,Branco,TO,AUTOMÁTICO,2.4,DIESEL,251990.0
MITSUBISHI,L200 TRITON,2018.0,2017,109000.0,Preto,PR,AUTOMÁTICO,2.4,DIESEL,189900.0
MITSUBISHI,L200 TRITON,2018.0,2018,156103.0,Prata,SP,AUTOMÁTICO,2.4,DIESEL,149990.0
MITSUBISHI,L200 TRITON,2023.0,2022,3000.0,Prata,SP,AUTOMÁTICO,2.4,DIESEL,319990.0
MITSUBISHI,ASX,2019.0,2018,83400.0,Vermelho,SP,AUTOMÁTICO,2.0,FLEX,109900.0
MITSUBISHI,OUTLANDER,2018.0,2017,83000.0,Marrom,SC,AUTOMÁTICO,2.2,DIESEL,176990.0
MITSUBISHI,OUTLANDER,2018.0,2017,65953.0,Branco,SC,AUTOMÁTICO,2.0,GASOLINA,136790.0
MITSUBISHI,PAJERO TR4,2013.0,2013,133343.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,61790.0
MITSUBISHI,PAJERO SPORT,2020.0,2020,49826.0,Branco,SP,AUTOMÁTICO,2.4,DIESEL,279990.0
MITSUBISHI,L200 TRITON,2021.0,2020,19494.0,Preto,SP,AUTOMÁTICO,2.4,DIESEL,219000.0
MITSUBISHI,L200 TRITON,2018.0,2018,75000.0,Preto,SP,AUTOMÁTICO,2.4,DIESEL,177900.0
MITSUBISHI,PAJERO SPORT,2021.0,2020,19986.0,Cinza,SP,AUTOMÁTICO,2.4,DIESEL,364999.0
MITSUBISHI,L200 TRITON,2020.0,2020,39000.0,Prata,SP,AUTOMÁTICO,2.4,DIESEL,196900.0
MITSUBISHI,PAJERO FULL,2017.0,2016,155000.0,Preto,SC,AUTOMÁTICO,3.2,DIESEL,216990.0
MITSUBISHI,OUTLANDER,2010.0,2010,197400.0,Preto,SP,AUTOMÁTICO,2.4,GASOLINA,46900.0
MITSUBISHI,L200 TRITON,2016.0,2015,125000.0,Branco,MG,MANUAL,2.4,FLEX,90900.0
MITSUBISHI,OUTLANDER,2015.0,2014,99000.0,Branco,SP,AUTOMÁTICO,3.0,GASOLINA,103890.0
MITSUBISHI,ECLIPSE CROSS,2021.0,2021,30000.0,Branco,PR,CVT,1.5,GASOLINA,169900.0
MITSUBISHI,PAJERO FULL,2019.0,2018,94389.0,Prata,SP,AUTOMÁTICO,3.2,DIESEL,254990.0
MITSUBISHI,OUTLANDER SPORT,2022.0,2021,18500.0,Cinza,SC,AUTOMÁTICO,2.0,FLEX,169900.0
MITSUBISHI,OUTLANDER,2018.0,2017,76000.0,Vermelho,SP,AUTOMÁTICO,2.0,GASOLINA,129900.0
MITSUBISHI,L200 TRITON,2023.0,2022,0.0,Preto,SC,AUTOMÁTICO,2.4,DIESEL,269990.0
MITSUBISHI,OUTLANDER,2015.0,2014,118685.0,Preto,MG,AUTOMÁTICO,2.0,GASOLINA,76800.0
MITSUBISHI,PAJERO FULL,2020.0,2019,38000.0,Cinza,SC,AUTOMÁTICO,3.2,DIESEL,319900.0
MITSUBISHI,PAJERO FULL,2020.0,2019,19871.0,Preto,SP,AUTOMÁTICO,3.2,DIESEL,295900.0
MITSUBISHI,OUTLANDER,2014.0,2014,130000.0,Prata,SP,AUTOMÁTICO,2.0,GASOLINA,70900.0
MITSUBISHI,L200 TRITON,2023.0,2022,13000.0,Cinza,SP,AUTOMÁTICO,2.4,DIESEL,245990.0
MITSUBISHI,OUTLANDER,2018.0,2018,72704.0,Marrom,SC,AUTOMÁTICO,2.0,GASOLINA,131800.0
MITSUBISHI,PAJERO FULL,2013.0,2013,98000.0,Prata,SC,AUTOMÁTICO,3.2,DIESEL,149990.0
MITSUBISHI,L200 TRITON,2019.0,2018,114000.0,Cinza,SP,AUTOMÁTICO,2.4,DIESEL,176990.0
MITSUBISHI,ASX,2014.0,2013,120000.0,Cinza,SP,AUTOMÁTICO,2.0,GASOLINA,75900.0
MITSUBISHI,ASX,2020.0,2019,58000.0,Branco,SP,CVT,2.0,FLEX,101999.0
MITSUBISHI,OUTLANDER,2018.0,2017,62000.0,Azul,SP,AUTOMÁTICO,2.2,DIESEL,179900.0
MITSUBISHI,ASX,2016.0,2016,68000.0,Prata,RS,AUTOMÁTICO,2.0,GASOLINA,80990.0
MITSUBISHI,ASX,2019.0,2018,83400.0,Vermelho,SP,AUTOMÁTICO,2.0,FLEX,109900.0
MITSUBISHI,ASX,2014.0,2013,136000.0,Prata,SP,AUTOMÁTICO,2.0,GASOLINA,72900.0
MITSUBISHI,PAJERO SPORT,2020.0,2019,40730.0,Cinza,SP,AUTOMÁTICO,2.4,DIESEL,269990.0
MITSUBISHI,PAJERO DAKAR,2018.0,2018,117000.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,199900.0
MITSUBISHI,L200 TRITON,2019.0,2018,115000.0,Branco,SP,AUTOMÁTICO,2.4,DIESEL,168900.0
MITSUBISHI,L200 TRITON,2009.0,2009,182000.0,Preto,SP,AUTOMÁTICO,3.2,DIESEL,95000.0
MITSUBISHI,PAJERO DAKAR,2013.0,2012,260000.0,Branco,MG,AUTOMÁTICO,3.2,DIESEL,118900.0
MITSUBISHI,PAJERO TR4,2013.0,2012,109000.0,Branco,SP,AUTOMÁTICO,2.0,FLEX,59999.0
MITSUBISHI,L200 TRITON,2021.0,2020,72000.0,Azul,SC,AUTOMÁTICO,2.4,DIESEL,234900.0
MITSUBISHI,ASX,2018.0,2018,61000.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,96900.0
MITSUBISHI,PAJERO SPORT,2022.0,2021,27495.0,Azul,SP,AUTOMÁTICO,2.4,DIESEL,349990.0
MITSUBISHI,L200 TRITON,2014.0,2014,155000.0,Prata,SP,AUTOMÁTICO,3.2,DIESEL,129900.0
MITSUBISHI,PAJERO SPORT,2020.0,2019,51500.0,Cinza,PE,AUTOMÁTICO,2.4,DIESEL,259900.0
MITSUBISHI,L200 TRITON,2023.0,2022,13300.0,Prata,SP,AUTOMÁTICO,2.4,DIESEL,234990.0
MITSUBISHI,PAJERO DAKAR,2013.0,2013,218500.0,Prata,RJ,AUTOMÁTICO,3.2,DIESEL,99900.0
MITSUBISHI,L200 TRITON,2023.0,2022,18302.0,Branco,ES,MANUAL,2.4,DIESEL,179990.0
MITSUBISHI,PAJERO DAKAR,2014.0,2014,197583.0,Preto,SP,AUTOMÁTICO,3.2,DIESEL,130000.0
MITSUBISHI,ECLIPSE CROSS,2019.0,2019,45000.0,Prata,PR,CVT,1.5,GASOLINA,137990.0
MITSUBISHI,PAJERO DAKAR,2014.0,2014,91000.0,Branco,RJ,AUTOMÁTICO,3.5,FLEX,94900.0
MITSUBISHI,L200 TRITON,2011.0,2010,120000.0,Preto,SC,AUTOMÁTICO,3.2,DIESEL,106900.0
MITSUBISHI,OUTLANDER,2017.0,2016,111000.0,Branco,SP,AUTOMÁTICO,2.0,GASOLINA,97980.0
MITSUBISHI,ASX,2018.0,2018,62211.0,Preto,RJ,AUTOMÁTICO,2.0,FLEX,115900.0
MITSUBISHI,L200 TRITON,2016.0,2015,86967.0,Cinza,SP,MANUAL,2.4,FLEX,90990.0
MITSUBISHI,PAJERO DAKAR,2015.0,2014,98000.0,Marrom,RS,AUTOMÁTICO,3.2,DIESEL,158000.0
MITSUBISHI,OUTLANDER SPORT,2022.0,2021,27581.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,157890.0
